"Gene ID","Name","Parent ID","Start Min","End Max","Transcript ID"
"cgd6_2500","7331411","13833353","1195","1216","cgd6_2500-RA"
"cgd6_2500","7331413","13833353","1223","1273","cgd6_2500-RA"
"cgd6_2500","7331400","13833353","187","200","cgd6_2500-RA"
"cgd6_2500","7331409","13833353","1133","1149","cgd6_2500-RA"
"cgd6_2500","7331404","13833353","290","308","cgd6_2500-RA"
"cgd6_2500","7331402","13833353","214","222","cgd6_2500-RA"
"cgd6_2503","7331419","13833354","45","64","cgd6_2503-RA"
"cgd6_2520","7331429","13833356","107","122","cgd6_2520-RA"
"cgd6_2520","7331426","13833356","85","101","cgd6_2520-RA"
"cgd6_2530","7331436","13833357","117","137","cgd6_2530-RA"
"cgd6_2530","7331439","13833357","211","225","cgd6_2530-RA"
"cgd6_2530","7331434","13833357","2","22","cgd6_2530-RA"
"cgd6_2550","7331445","13833359","260","272","cgd6_2550-RA"
"cgd6_2550","7331447","13833359","357","374","cgd6_2550-RA"
"cgd6_2560","7331483","13833360","935","949","cgd6_2560-RA"
"cgd6_2560","7331480","13833360","886","907","cgd6_2560-RA"
"cgd6_2560","7331477","13833360","845","862","cgd6_2560-RA"
"cgd6_2560","7331474","13833360","789","795","cgd6_2560-RA"
"cgd6_2560","7331467","13833360","581","592","cgd6_2560-RA"
"cgd6_2560","7331469","13833360","652","667","cgd6_2560-RA"
"cgd6_2560","7331472","13833360","713","724","cgd6_2560-RA"
"cgd6_2560","7331464","13833360","416","437","cgd6_2560-RA"
"cgd6_2560","7331461","13833360","251","262","cgd6_2560-RA"
"cgd6_2560","7331458","13833360","196","204","cgd6_2560-RA"
"cgd6_2560","7331456","13833360","131","145","cgd6_2560-RA"
"cgd6_2560","7331451","13833360","7","18","cgd6_2560-RA"
"cgd6_2560","7331453","13833360","59","73","cgd6_2560-RA"
"cgd6_2580","7331487","13833362","80","98","cgd6_2580-RA"
"cgd6_2580","7331490","13833362","357","371","cgd6_2580-RA"
"cgd6_2580","7331493","13833362","385","398","cgd6_2580-RA"
"cgd6_2590","7331498","13833363","19","29","cgd6_2590-RA"
"cgd6_2590","7331501","13833363","203","217","cgd6_2590-RA"
"cgd6_260","7329602","13833123","69","81","cgd6_260-RA"
"cgd6_260","7329604","13833123","110","133","cgd6_260-RA"
"cgd6_260","7329605","13833123","152","168","cgd6_260-RA"
"cgd6_260","7329607","13833123","313","333","cgd6_260-RA"
"cgd6_2600","7331506","13833364","274","286","cgd6_2600-RA"
"cgd6_2600","7331508","13833364","399","414","cgd6_2600-RA"
"cgd6_2600","7331512","13833364","613","625","cgd6_2600-RA"
"cgd6_2600","7331511","13833364","498","511","cgd6_2600-RA"
"cgd6_2620","7331518","13833366","137","148","cgd6_2620-RA"
"cgd6_2620","7331523","13833366","204","219","cgd6_2620-RA"
"cgd6_2620","7331521","13833366","154","172","cgd6_2620-RA"
"cgd6_2620","7331526","13833366","233","243","cgd6_2620-RA"
"cgd6_263","7329621","13833124","469","485","cgd6_263-RA"
"cgd6_263","7329623","13833124","488","508","cgd6_263-RA"
"cgd6_263","7329624","13833124","605","614","cgd6_263-RA"
"cgd6_263","7329609","13833124","75","89","cgd6_263-RA"
"cgd6_263","7329611","13833124","93","105","cgd6_263-RA"
"cgd6_263","7329612","13833124","107","117","cgd6_263-RA"
"cgd6_263","7329614","13833124","138","156","cgd6_263-RA"
"cgd6_263","7329615","13833124","176","191","cgd6_263-RA"
"cgd6_263","7329617","13833124","238","248","cgd6_263-RA"
"cgd6_263","7329618","13833124","256","268","cgd6_263-RA"
"cgd6_263","7329620","13833124","376","396","cgd6_263-RA"
"cgd6_2630","7331530","13833367","897","908","cgd6_2630-RA"
"cgd6_2640","7331533","13833368","256","262","cgd6_2640-RA"
"cgd6_2640","7331535","13833368","307","319","cgd6_2640-RA"
"cgd6_2640","7331538","13833368","364","378","cgd6_2640-RA"
"cgd6_2640","7331541","13833368","538","558","cgd6_2640-RA"
"cgd6_2650","7331545","13833369","121","139","cgd6_2650-RA"
"cgd6_2650","7331549","13833369","226","238","cgd6_2650-RA"
"cgd6_2650","7331547","13833369","147","188","cgd6_2650-RA"
"cgd6_2660","7331555","13833370","928","939","cgd6_2660-RA"
"cgd6_2660","7331553","13833370","531","546","cgd6_2660-RA"
"cgd6_2660","7331557","13833370","1055","1066","cgd6_2660-RA"
"cgd6_2670","7331562","13833371","31","43","cgd6_2670-RA"
"cgd6_2670","7331563","13833371","167","176","cgd6_2670-RA"
"cgd6_2680","7331567","13833372","186","202","cgd6_2680-RA"
"cgd6_2680","7331570","13833372","314","327","cgd6_2680-RA"
"cgd6_2680","7331573","13833372","351","362","cgd6_2680-RA"
"cgd6_2680","7331575","13833372","473","487","cgd6_2680-RA"
"cgd6_2680","7331578","13833372","519","537","cgd6_2680-RA"
"cgd6_2680","7331583","13833372","606","620","cgd6_2680-RA"
"cgd6_2680","7331580","13833372","549","565","cgd6_2680-RA"
"cgd6_2690","7331589","13833373","174","181","cgd6_2690-RA"
"cgd6_2690","7331587","13833373","63","76","cgd6_2690-RA"
"cgd6_2690","7331592","13833373","297","308","cgd6_2690-RA"
"cgd6_2700","7331595","13833374","81","92","cgd6_2700-RA"
"cgd6_2710","7331599","13833375","322","342","cgd6_2710-RA"
"cgd6_2720","7331609","13833376","376","388","cgd6_2720-RA"
"cgd6_2720","7331602","13833376","163","176","cgd6_2720-RA"
"cgd6_2720","7331607","13833376","339","365","cgd6_2720-RA"
"cgd6_2720","7331612","13833376","394","407","cgd6_2720-RA"
"cgd6_2720","7331604","13833376","288","312","cgd6_2720-RA"
"cgd6_273","7329628","13833125","434","442","cgd6_273-RA"
"cgd6_273","7329627","13833125","381","412","cgd6_273-RA"
"cgd6_273","7329630","13833125","603","630","cgd6_273-RA"
"cgd6_2730","7331616","13833377","6","17","cgd6_2730-RA"
"cgd6_2730","7331622","13833377","112","129","cgd6_2730-RA"
"cgd6_2730","7331619","13833377","46","58","cgd6_2730-RA"
"cgd6_2740","7331627","13833378","151","166","cgd6_2740-RA"
"cgd6_2740","7331633","13833378","263","277","cgd6_2740-RA"
"cgd6_2740","7331631","13833378","220","259","cgd6_2740-RA"
"cgd6_2740","7331629","13833378","175","190","cgd6_2740-RA"
"cgd6_2740","7331626","13833378","128","141","cgd6_2740-RA"
"cgd6_2760","7331637","13833380","49","54","cgd6_2760-RA"
"cgd6_2760","7331639","13833380","161","172","cgd6_2760-RA"
"cgd6_2760","7331641","13833380","195","205","cgd6_2760-RA"
"cgd6_2770","7331645","13833381","226","237","cgd6_2770-RA"
"cgd6_2780","7331650","13833382","428","438","cgd6_2780-RA"
"cgd6_2790","7331663","13833383","683","700","cgd6_2790-RA"
"cgd6_2790","7331656","13833383","397","410","cgd6_2790-RA"
"cgd6_2790","7331658","13833383","453","463","cgd6_2790-RA"
"cgd6_2790","7331660","13833383","556","573","cgd6_2790-RA"
"cgd6_2790","7331654","13833383","57","76","cgd6_2790-RA"
"cgd6_2810","7331674","13833387","19","33","cgd6_2810-RA"
"cgd6_2810","7331677","13833387","396","412","cgd6_2810-RA"
"cgd6_2810","7331678","13833387","736","750","cgd6_2810-RA"
"cgd6_2820","7331682","13833388","485","494","cgd6_2820-RA"
"cgd6_2830","7331685","13833389","22","36","cgd6_2830-RA"
"cgd6_2850","7331690","13833391","33","41","cgd6_2850-RA"
"cgd6_2850","7331692","13833391","126","140","cgd6_2850-RA"
"cgd6_2860","7331697","13833392","231","242","cgd6_2860-RA"
"cgd6_2860","7331703","13833392","660","676","cgd6_2860-RA"
"cgd6_2860","7331700","13833392","490","505","cgd6_2860-RA"
"cgd6_2860","7331698","13833392","353","372","cgd6_2860-RA"
"cgd6_2890","7331716","13833395","249","263","cgd6_2890-RA"
"cgd6_2890","7331714","13833395","228","242","cgd6_2890-RA"
"cgd6_2890","7331711","13833395","188","205","cgd6_2890-RA"
"cgd6_2890","7331718","13833395","282","296","cgd6_2890-RA"
"cgd6_290","7329637","13833127","3","18","cgd6_290-RA"
"cgd6_290","7329642","13833127","190","199","cgd6_290-RA"
"cgd6_290","7329640","13833127","118","137","cgd6_290-RA"
"cgd6_290","7329638","13833127","91","115","cgd6_290-RA"
"cgd6_2910","7331724","13833397","17","29","cgd6_2910-RA"
"cgd6_2913","7331731","13833398","97","111","cgd6_2913-RA"
"cgd6_2913","7331728","13833398","73","79","cgd6_2913-RA"
"cgd6_2930","7331754","13833400","1341","1356","cgd6_2930-RA"
"cgd6_2930","7331752","13833400","1306","1321","cgd6_2930-RA"
"cgd6_2930","7331749","13833400","1218","1232","cgd6_2930-RA"
"cgd6_2930","7331747","13833400","923","935","cgd6_2930-RA"
"cgd6_2930","7331745","13833400","735","747","cgd6_2930-RA"
"cgd6_2930","7331742","13833400","255","270","cgd6_2930-RA"
"cgd6_2930","7331739","13833400","223","240","cgd6_2930-RA"
"cgd6_2930","7331757","13833400","1366","1388","cgd6_2930-RA"
"cgd6_2930","7331736","13833400","104","115","cgd6_2930-RA"
"cgd6_2940","7331763","13833401","871","882","cgd6_2940-RA"
"cgd6_2940","7331775","13833401","1357","1366","cgd6_2940-RA"
"cgd6_2940","7331772","13833401","1316","1327","cgd6_2940-RA"
"cgd6_2940","7331769","13833401","1257","1269","cgd6_2940-RA"
"cgd6_2940","7331767","13833401","1220","1236","cgd6_2940-RA"
"cgd6_2940","7331764","13833401","1176","1185","cgd6_2940-RA"
"cgd6_2950","7331778","13833402","376","394","cgd6_2950-RA"
"cgd6_2950","7331780","13833402","572","578","cgd6_2950-RA"
"cgd6_2950","7331783","13833402","755","774","cgd6_2950-RA"
"cgd6_2950","7331785","13833402","788","802","cgd6_2950-RA"
"cgd6_2950","7331788","13833402","825","839","cgd6_2950-RA"
"cgd6_2950","7331791","13833402","863","885","cgd6_2950-RA"
"cgd6_2960","7331796","13833403","79","89","cgd6_2960-RA"
"cgd6_2970","7331801","13833404","46","57","cgd6_2970-RA"
"cgd6_2980","7331811","13833405","276","293","cgd6_2980-RA"
"cgd6_2980","7331808","13833405","232","249","cgd6_2980-RA"
"cgd6_2980","7331806","13833405","14","25","cgd6_2980-RA"
"cgd6_2990","7331815","13833406","110","121","cgd6_2990-RA"
"cgd6_30","7329494","13833100","142","160","cgd6_30-RA"
"cgd6_300","7329644","13833128","119","156","cgd6_300-RA"
"cgd6_300","7329645","13833128","173","186","cgd6_300-RA"
"cgd6_3010","7331824","13833408","708","726","cgd6_3010-RA"
"cgd6_3010","7331820","13833408","241","253","cgd6_3010-RA"
"cgd6_3010","7331822","13833408","667","679","cgd6_3010-RA"
"cgd6_3020","7331832","13833409","350","360","cgd6_3020-RA"
"cgd6_3020","7331830","13833409","145","162","cgd6_3020-RA"
"cgd6_3050","7331846","13833412","369","379","cgd6_3050-RA"
"cgd6_3050","7331848","13833412","430","440","cgd6_3050-RA"
"cgd6_3050","7331850","13833412","623","642","cgd6_3050-RA"
"cgd6_3050","7331852","13833412","734","750","cgd6_3050-RA"
"cgd6_3050","7331855","13833412","779","791","cgd6_3050-RA"
"cgd6_3050","7331858","13833412","840","858","cgd6_3050-RA"
"cgd6_3050","7331838","13833412","33","59","cgd6_3050-RA"
"cgd6_3050","7331841","13833412","149","192","cgd6_3050-RA"
"cgd6_3050","7331844","13833412","246","263","cgd6_3050-RA"
"cgd6_3060","7331864","13833413","59","79","cgd6_3060-RA"
"cgd6_3060","7331866","13833413","86","106","cgd6_3060-RA"
"cgd6_3060","7331861","13833413","21","42","cgd6_3060-RA"
"cgd6_3070","7331873","13833414","469","490","cgd6_3070-RA"
"cgd6_3070","7331875","13833414","563","581","cgd6_3070-RA"
"cgd6_3070","7331872","13833414","373","387","cgd6_3070-RA"
"cgd6_3080","7331881","13833415","61","75","cgd6_3080-RA"
"cgd6_3080","7331883","13833415","540","552","cgd6_3080-RA"
"cgd6_3090","7331888","13833416","1281","1292","cgd6_3090-RA"
"cgd6_3103","7331896","13833419","76","87","cgd6_3103-RA"
"cgd6_3103","7331898","13833419","108","122","cgd6_3103-RA"
"cgd6_3103","7331901","13833419","205","235","cgd6_3103-RA"
"cgd6_3103","7331903","13833419","250","266","cgd6_3103-RA"
"cgd6_3103","7331916","13833419","482","495","cgd6_3103-RA"
"cgd6_3103","7331908","13833419","330","399","cgd6_3103-RA"
"cgd6_3103","7331911","13833419","421","442","cgd6_3103-RA"
"cgd6_3103","7331914","13833419","464","472","cgd6_3103-RA"
"cgd6_3103","7331906","13833419","286","297","cgd6_3103-RA"
"cgd6_3110","7331921","13833420","6","75","cgd6_3110-RA"
"cgd6_3110","7331924","13833420","104","119","cgd6_3110-RA"
"cgd6_3120","7331936","13833421","700","711","cgd6_3120-RA"
"cgd6_3120","7331933","13833421","575","588","cgd6_3120-RA"
"cgd6_3120","7331931","13833421","452","505","cgd6_3120-RA"
"cgd6_3120","7331937","13833421","741","757","cgd6_3120-RA"
"cgd6_3120","7331928","13833421","34","50","cgd6_3120-RA"
"cgd6_313","7329648","13833130","6","16","cgd6_313-RA"
"cgd6_3130","7331949","13833422","430","441","cgd6_3130-RA"
"cgd6_3130","7331946","13833422","118","138","cgd6_3130-RA"
"cgd6_3130","7331944","13833422","41","68","cgd6_3130-RA"
"cgd6_3130","7331952","13833422","497","509","cgd6_3130-RA"
"cgd6_3130","7331942","13833422","2","16","cgd6_3130-RA"
"cgd6_3140","7331956","13833423","51","65","cgd6_3140-RA"
"cgd6_3140","7331959","13833423","570","577","cgd6_3140-RA"
"cgd6_3140","7331972","13833423","1062","1075","cgd6_3140-RA"
"cgd6_3140","7331969","13833423","824","841","cgd6_3140-RA"
"cgd6_3140","7331966","13833423","776","795","cgd6_3140-RA"
"cgd6_3140","7331963","13833423","616","631","cgd6_3140-RA"
"cgd6_3140","7331962","13833423","600","611","cgd6_3140-RA"
"cgd6_3150","7331979","13833424","198","217","cgd6_3150-RA"
"cgd6_3150","7331978","13833424","172","183","cgd6_3150-RA"
"cgd6_3150","7331982","13833424","358","370","cgd6_3150-RA"
"cgd6_3160","7331994","13833425","303","333","cgd6_3160-RA"
"cgd6_3160","7331995","13833425","410","423","cgd6_3160-RA"
"cgd6_3160","7331991","13833425","246","262","cgd6_3160-RA"
"cgd6_3160","7331988","13833425","235","244","cgd6_3160-RA"
"cgd6_3160","7331986","13833425","51","60","cgd6_3160-RA"
"cgd6_3160","7331998","13833425","484","509","cgd6_3160-RA"
"cgd6_3160","7332008","13833425","784","797","cgd6_3160-RA"
"cgd6_3160","7332004","13833425","743","769","cgd6_3160-RA"
"cgd6_3160","7332001","13833425","585","592","cgd6_3160-RA"
"cgd6_3170","7332022","13833426","791","810","cgd6_3170-RA"
"cgd6_3170","7332020","13833426","605","620","cgd6_3170-RA"
"cgd6_3170","7332013","13833426","12","30","cgd6_3170-RA"
"cgd6_3170","7332015","13833426","46","63","cgd6_3170-RA"
"cgd6_3170","7332018","13833426","200","211","cgd6_3170-RA"
"cgd6_3190","7332028","13833428","319","330","cgd6_3190-RA"
"cgd6_320","7329651","13833131","53","71","cgd6_320-RA"
"cgd6_320","7329652","13833131","104","120","cgd6_320-RA"
"cgd6_320","7329654","13833131","166","198","cgd6_320-RA"
"cgd6_320","7329655","13833131","348","360","cgd6_320-RA"
"cgd6_320","7329657","13833131","461","483","cgd6_320-RA"
"cgd6_320","7329658","13833131","526","536","cgd6_320-RA"
"cgd6_3200","7332032","13833429","247","286","cgd6_3200-RA"
"cgd6_3200","7332035","13833429","395","410","cgd6_3200-RA"
"cgd6_3200","7332037","13833429","439","452","cgd6_3200-RA"
"cgd6_3210","7332041","13833430","442","455","cgd6_3210-RA"
"cgd6_3240","7332049","13833433","75","88","cgd6_3240-RA"
"cgd6_3240","7332053","13833433","438","455","cgd6_3240-RA"
"cgd6_3240","7332051","13833433","326","334","cgd6_3240-RA"
"cgd6_3260","7332065","13833436","321","329","cgd6_3260-RA"
"cgd6_3260","7332063","13833436","151","174","cgd6_3260-RA"
"cgd6_3280","7332072","13833438","57","72","cgd6_3280-RA"
"cgd6_3290","7332085","13833439","1372","1387","cgd6_3290-RA"
"cgd6_3290","7332083","13833439","1108","1122","cgd6_3290-RA"
"cgd6_3290","7332080","13833439","1066","1091","cgd6_3290-RA"
"cgd6_3290","7332087","13833439","1608","1642","cgd6_3290-RA"
"cgd6_3290","7332076","13833439","933","945","cgd6_3290-RA"
"cgd6_3290","7332079","13833439","959","973","cgd6_3290-RA"
"cgd6_3300","7332092","13833440","49","61","cgd6_3300-RA"
"cgd6_3300","7332095","13833440","186","207","cgd6_3300-RA"
"cgd6_3313","7332104","13833441","212","221","cgd6_3313-RA"
"cgd6_3313","7332102","13833441","136","162","cgd6_3313-RA"
"cgd6_3313","7332106","13833441","263","274","cgd6_3313-RA"
"cgd6_3313","7332099","13833441","114","126","cgd6_3313-RA"
"cgd6_3330","7332119","13833442","1005","1026","cgd6_3330-RA"
"cgd6_3330","7332110","13833442","111","131","cgd6_3330-RA"
"cgd6_3330","7332113","13833442","310","324","cgd6_3330-RA"
"cgd6_3330","7332115","13833442","787","801","cgd6_3330-RA"
"cgd6_3330","7332118","13833442","934","945","cgd6_3330-RA"
"cgd6_3340","7332124","13833443","6","24","cgd6_3340-RA"
"cgd6_3360","7332130","13833445","170","187","cgd6_3360-RA"
"cgd6_3370","7332134","13833446","44","57","cgd6_3370-RA"
"cgd6_3370","7332136","13833446","144","155","cgd6_3370-RA"
"cgd6_3380","7332140","13833447","393","407","cgd6_3380-RA"
"cgd6_3390","7332149","13833448","217","234","cgd6_3390-RA"
"cgd6_3390","7332146","13833448","61","72","cgd6_3390-RA"
"cgd6_3390","7332145","13833448","51","58","cgd6_3390-RA"
"cgd6_3390","7332169","13833448","1944","1967","cgd6_3390-RA"
"cgd6_3390","7332151","13833448","243","254","cgd6_3390-RA"
"cgd6_3390","7332154","13833448","416","426","cgd6_3390-RA"
"cgd6_3390","7332156","13833448","519","541","cgd6_3390-RA"
"cgd6_3390","7332158","13833448","1285","1299","cgd6_3390-RA"
"cgd6_3390","7332161","13833448","1545","1557","cgd6_3390-RA"
"cgd6_3390","7332164","13833448","1571","1586","cgd6_3390-RA"
"cgd6_3390","7332166","13833448","1831","1846","cgd6_3390-RA"
"cgd6_3390","7332171","13833448","2062","2078","cgd6_3390-RA"
"cgd6_340","7329661","13833133","150","170","cgd6_340-RA"
"cgd6_3400","7332176","13833449","366","380","cgd6_3400-RA"
"cgd6_3400","7332178","13833449","531","541","cgd6_3400-RA"
"cgd6_3400","7332180","13833449","553","569","cgd6_3400-RA"
"cgd6_3400","7332182","13833449","583","598","cgd6_3400-RA"
"cgd6_3400","7332184","13833449","755","763","cgd6_3400-RA"
"cgd6_3400","7332187","13833449","822","830","cgd6_3400-RA"
"cgd6_3410","7332190","13833450","743","765","cgd6_3410-RA"
"cgd6_3410","7332193","13833450","797","807","cgd6_3410-RA"
"cgd6_3420","7332201","13833451","544","573","cgd6_3420-RA"
"cgd6_3420","7332204","13833451","581","601","cgd6_3420-RA"
"cgd6_3420","7332199","13833451","469","481","cgd6_3420-RA"
"cgd6_3430","7332210","13833452","248","263","cgd6_3430-RA"
"cgd6_3430","7332208","13833452","214","226","cgd6_3430-RA"
"cgd6_3440","7332213","13833453","174","187","cgd6_3440-RA"
"cgd6_3450","7332220","13833454","200","214","cgd6_3450-RA"
"cgd6_3450","7332217","13833454","160","170","cgd6_3450-RA"
"cgd6_3460","7332234","13833455","293","304","cgd6_3460-RA"
"cgd6_3460","7332236","13833455","364","381","cgd6_3460-RA"
"cgd6_3460","7332246","13833455","698","740","cgd6_3460-RA"
"cgd6_3460","7332231","13833455","222","241","cgd6_3460-RA"
"cgd6_3460","7332229","13833455","188","203","cgd6_3460-RA"
"cgd6_3460","7332228","13833455","86","183","cgd6_3460-RA"
"cgd6_3460","7332225","13833455","63","79","cgd6_3460-RA"
"cgd6_3460","7332223","13833455","49","58","cgd6_3460-RA"
"cgd6_3460","7332238","13833455","439","458","cgd6_3460-RA"
"cgd6_3460","7332242","13833455","544","637","cgd6_3460-RA"
"cgd6_3460","7332244","13833455","657","677","cgd6_3460-RA"
"cgd6_3470","7332251","13833456","68","84","cgd6_3470-RA"
"cgd6_3470","7332253","13833456","137","153","cgd6_3470-RA"
"cgd6_3490","7332262","13833458","191","204","cgd6_3490-RA"
"cgd6_3490","7332259","13833458","31","53","cgd6_3490-RA"
"cgd6_3500","7332265","13833459","122","146","cgd6_3500-RA"
"cgd6_3520","7332276","13833461","329","340","cgd6_3520-RA"
"cgd6_3520","7332287","13833461","999","1013","cgd6_3520-RA"
"cgd6_3520","7332289","13833461","1025","1079","cgd6_3520-RA"
"cgd6_3520","7332271","13833461","45","56","cgd6_3520-RA"
"cgd6_3520","7332274","13833461","93","114","cgd6_3520-RA"
"cgd6_3520","7332284","13833461","698","712","cgd6_3520-RA"
"cgd6_3520","7332279","13833461","348","399","cgd6_3520-RA"
"cgd6_3520","7332281","13833461","476","490","cgd6_3520-RA"
"cgd6_3530","7332292","13833462","168","182","cgd6_3530-RA"
"cgd6_3540","7332297","13833463","128","139","cgd6_3540-RA"
"cgd6_3540","7332300","13833463","165","180","cgd6_3540-RA"
"cgd6_3570","7332306","13833466","126","137","cgd6_3570-RA"
"cgd6_3570","7332307","13833466","333","351","cgd6_3570-RA"
"cgd6_3580","7332311","13833467","20","34","cgd6_3580-RA"
"cgd6_3580","7332313","13833467","83","98","cgd6_3580-RA"
"cgd6_3590","7332318","13833468","103","121","cgd6_3590-RA"
"cgd6_360","7329664","13833134","23","39","cgd6_360-RA"
"cgd6_3600","7332323","13833469","5","20","cgd6_3600-RA"
"cgd6_3600","7332324","13833469","210","221","cgd6_3600-RA"
"cgd6_3610","7332330","13833470","54","66","cgd6_3610-RA"
"cgd6_3610","7332328","13833470","28","38","cgd6_3610-RA"
"cgd6_3620","7332336","13833471","106","124","cgd6_3620-RA"
"cgd6_3620","7332337","13833471","154","171","cgd6_3620-RA"
"cgd6_3623","7332345","13833472","267","277","cgd6_3623-RA"
"cgd6_3623","7332347","13833472","345","356","cgd6_3623-RA"
"cgd6_3623","7332342","13833472","235","251","cgd6_3623-RA"
"cgd6_3630","7332359","13833473","597","612","cgd6_3630-RA"
"cgd6_3630","7332350","13833473","31","43","cgd6_3630-RA"
"cgd6_3630","7332353","13833473","75","99","cgd6_3630-RA"
"cgd6_3630","7332356","13833473","179","189","cgd6_3630-RA"
"cgd6_3630","7332357","13833473","571","583","cgd6_3630-RA"
"cgd6_3650","7332394","13833475","1663","1674","cgd6_3650-RA"
"cgd6_3650","7332396","13833475","1780","1793","cgd6_3650-RA"
"cgd6_3650","7332399","13833475","2115","2129","cgd6_3650-RA"
"cgd6_3650","7332364","13833475","147","155","cgd6_3650-RA"
"cgd6_3650","7332366","13833475","538","548","cgd6_3650-RA"
"cgd6_3650","7332368","13833475","721","730","cgd6_3650-RA"
"cgd6_3650","7332371","13833475","759","773","cgd6_3650-RA"
"cgd6_3650","7332373","13833475","1144","1164","cgd6_3650-RA"
"cgd6_3650","7332376","13833475","1372","1380","cgd6_3650-RA"
"cgd6_3650","7332378","13833475","1410","1419","cgd6_3650-RA"
"cgd6_3650","7332381","13833475","1496","1511","cgd6_3650-RA"
"cgd6_3650","7332385","13833475","1533","1545","cgd6_3650-RA"
"cgd6_3650","7332386","13833475","1561","1578","cgd6_3650-RA"
"cgd6_3650","7332389","13833475","1588","1604","cgd6_3650-RA"
"cgd6_3650","7332391","13833475","1631","1650","cgd6_3650-RA"
"cgd6_3660","7332405","13833476","365","387","cgd6_3660-RA"
"cgd6_3660","7332403","13833476","9","34","cgd6_3660-RA"
"cgd6_3663","7332409","13833477","4","17","cgd6_3663-RA"
"cgd6_3680","7332416","13833479","132","147","cgd6_3680-RA"
"cgd6_3680","7332414","13833479","74","81","cgd6_3680-RA"
"cgd6_3680","7332419","13833479","279","290","cgd6_3680-RA"
"cgd6_3680","7332426","13833479","503","519","cgd6_3680-RA"
"cgd6_3680","7332421","13833479","403","419","cgd6_3680-RA"
"cgd6_3680","7332424","13833479","424","441","cgd6_3680-RA"
"cgd6_3690","7332430","13833480","200","210","cgd6_3690-RA"
"cgd6_3690","7332432","13833480","268","283","cgd6_3690-RA"
"cgd6_3730","7332441","13833483","7","23","cgd6_3730-RA"
"cgd6_3730","7332444","13833483","172","183","cgd6_3730-RA"
"cgd6_3730","7332476","13833483","2183","2198","cgd6_3730-RA"
"cgd6_3730","7332474","13833483","1942","1958","cgd6_3730-RA"
"cgd6_3730","7332471","13833483","1777","1797","cgd6_3730-RA"
"cgd6_3730","7332469","13833483","1247","1279","cgd6_3730-RA"
"cgd6_3730","7332466","13833483","1215","1237","cgd6_3730-RA"
"cgd6_3730","7332464","13833483","1189","1212","cgd6_3730-RA"
"cgd6_3730","7332461","13833483","1145","1183","cgd6_3730-RA"
"cgd6_3730","7332446","13833483","209","220","cgd6_3730-RA"
"cgd6_3730","7332449","13833483","282","309","cgd6_3730-RA"
"cgd6_3730","7332451","13833483","443","464","cgd6_3730-RA"
"cgd6_3730","7332454","13833483","517","529","cgd6_3730-RA"
"cgd6_3730","7332457","13833483","555","574","cgd6_3730-RA"
"cgd6_3730","7332459","13833483","1048","1060","cgd6_3730-RA"
"cgd6_3750","7332482","13833485","109","122","cgd6_3750-RA"
"cgd6_3750","7332484","13833485","522","538","cgd6_3750-RA"
"cgd6_3760","7332496","13833486","652","668","cgd6_3760-RA"
"cgd6_3760","7332494","13833486","510","527","cgd6_3760-RA"
"cgd6_3760","7332492","13833486","459","475","cgd6_3760-RA"
"cgd6_3760","7332489","13833486","341","355","cgd6_3760-RA"
"cgd6_3760","7332488","13833486","60","73","cgd6_3760-RA"
"cgd6_3760","7332498","13833486","764","782","cgd6_3760-RA"
"cgd6_380","7329666","13833135","2","13","cgd6_380-RA"
"cgd6_380","7329667","13833135","16","41","cgd6_380-RA"
"cgd6_380","7329669","13833135","93","119","cgd6_380-RA"
"cgd6_3810","7332509","13833492","6","16","cgd6_3810-RA"
"cgd6_3810","7332510","13833492","151","179","cgd6_3810-RA"
"cgd6_3810","7332513","13833492","226","241","cgd6_3810-RA"
"cgd6_3820","7332519","13833493","455","466","cgd6_3820-RA"
"cgd6_3830","7332523","13833494","54","62","cgd6_3830-RA"
"cgd6_3860","7332532","13833497","370","383","cgd6_3860-RA"
"cgd6_3860","7332534","13833497","782","792","cgd6_3860-RA"
"cgd6_3860","7332537","13833497","1071","1087","cgd6_3860-RA"
"cgd6_3870","7332543","13833499","99","112","cgd6_3870-RA"
"cgd6_3870","7332545","13833499","250","266","cgd6_3870-RA"
"cgd6_3890","7332553","13833501","18","31","cgd6_3890-RA"
"cgd6_390","7329675","13833136","438","478","cgd6_390-RA"
"cgd6_390","7329673","13833136","412","434","cgd6_390-RA"
"cgd6_390","7329671","13833136","301","322","cgd6_390-RA"
"cgd6_390","7329676","13833136","526","542","cgd6_390-RA"
"cgd6_390","7329678","13833136","622","634","cgd6_390-RA"
"cgd6_390","7329681","13833136","823","838","cgd6_390-RA"
"cgd6_390","7329679","13833136","780","814","cgd6_390-RA"
"cgd6_3900","7332559","13833502","68","85","cgd6_3900-RA"
"cgd6_3900","7332558","13833502","41","52","cgd6_3900-RA"
"cgd6_3900","7332561","13833502","248","265","cgd6_3900-RA"
"cgd6_3910","7332567","13833503","37","44","cgd6_3910-RA"
"cgd6_3920","7332571","13833504","3","14","cgd6_3920-RA"
"cgd6_3920","7332573","13833504","103","115","cgd6_3920-RA"
"cgd6_3920","7332575","13833504","207","297","cgd6_3920-RA"
"cgd6_3920","7332578","13833504","358","374","cgd6_3920-RA"
"cgd6_3920","7332594","13833504","745","756","cgd6_3920-RA"
"cgd6_3920","7332583","13833504","471","482","cgd6_3920-RA"
"cgd6_3920","7332586","13833504","495","509","cgd6_3920-RA"
