"Gene ID","Name","Type","Sequence_id","Start","End","Is Reversed","Transcript ID(s)"
"cgd6_2180","cgd6_2180","UTR","CM000434","521129","521178","0","cgd6_2180-RA"
"cgd6_2190","cgd6_2190","CDS","CM000434","521364","522590","0","cgd6_2190-RA"
"cgd6_220","cgd6_220","UTR","CM000434","56952","57080","1","cgd6_220-RA"
"cgd6_220","cgd6_220","CDS","CM000434","56418","56951","1","cgd6_220-RA"
"cgd6_220","cgd6_220","UTR","CM000434","56249","56417","1","cgd6_220-RA"
"cgd6_2200","cgd6_2200","CDS","CM000434","522605","524470","1","cgd6_2200-RA"
"cgd6_2210","cgd6_2210","CDS","CM000434","524705","525568","1","cgd6_2210-RA"
"cgd6_2220","cgd6_2220","CDS","CM000434","526562","527593","0","cgd6_2220-RA"
"cgd6_2230","cgd6_2230","CDS","CM000434","527932","529425","0","cgd6_2230-RA"
"cgd6_2240","cgd6_2240","UTR","CM000434","529630","529714","0","cgd6_2240-RA"
"cgd6_2240","cgd6_2240","CDS","CM000434","529715","534145","0","cgd6_2240-RA"
"cgd6_2250","cgd6_2250","CDS","CM000434","534230","535426","1","cgd6_2250-RA"
"cgd6_2260","cgd6_2260","CDS","CM000434","535868","538180","0","cgd6_2260-RA"
"cgd6_2270","cgd6_2270","CDS","CM000434","538257","540332","0","cgd6_2270-RA"
"cgd6_2280","cgd6_2280","CDS","CM000434","540441","541730","0","cgd6_2280-RA"
"cgd6_2290","cgd6_2290","CDS","CM000434","541760","543289","1","cgd6_2290-RA"
"cgd6_230","cgd6_230","CDS","CM000434","57463","58794","0","cgd6_230-RA"
"cgd6_2300","cgd6_2300","CDS","CM000434","543733","549753","0","cgd6_2300-RA"
"cgd6_2310","cgd6_2310","CDS","CM000434","549965","551041","0","cgd6_2310-RA"
"cgd6_2320","cgd6_2320","CDS","CM000434","551141","556105","1","cgd6_2320-RA"
"cgd6_2330","cgd6_2330","CDS","CM000434","556628","557536","1","cgd6_2330-RA"
"cgd6_2340","cgd6_2340","CDS","CM000434","557965","559764","0","cgd6_2340-RA"
"cgd6_2350","cgd6_2350","CDS","CM000434","559833","560696","0","cgd6_2350-RA"
"cgd6_2360","cgd6_2360","CDS","CM000434","560698","561687","1","cgd6_2360-RA"
"cgd6_2370","cgd6_2370","CDS","CM000434","562047","564155","0","cgd6_2370-RA"
"cgd6_2380","cgd6_2380","Intron","CM000434","564256","564307","0","cgd6_2380-RA"
"cgd6_2380","cgd6_2380","CDS","CM000434","564308","565605","0","cgd6_2380-RA"
"cgd6_2380","cgd6_2380","CDS","CM000434","564207","564255","0","cgd6_2380-RA"
"cgd6_2380","cgd6_2380","UTR","CM000434","564167","564206","0","cgd6_2380-RA"
"cgd6_2390","cgd6_2390","CDS","CM000434","567128","568186","1","cgd6_2390-RA"
"cgd6_2390","cgd6_2390","Intron","CM000434","567081","567127","1","cgd6_2390-RA"
"cgd6_2390","cgd6_2390","CDS","CM000434","565632","567080","1","cgd6_2390-RA"
"cgd6_240","cgd6_240","CDS","CM000434","59087","62248","1","cgd6_240-RA"
"cgd6_240","cgd6_240","UTR","CM000434","62249","62254","1","cgd6_240-RA"
"cgd6_2400","cgd6_2400","UTR","CM000434","568634","568648","1","cgd6_2400-RA"
"cgd6_2400","cgd6_2400","CDS","CM000434","568496","568633","1","cgd6_2400-RA"
"cgd6_2400","cgd6_2400","Intron","CM000434","568444","568495","1","cgd6_2400-RA"
"cgd6_2400","cgd6_2400","CDS","CM000434","568294","568443","1","cgd6_2400-RA"
"cgd6_2410","cgd6_2410","CDS","CM000434","568782","569120","0","cgd6_2410-RA"
"cgd6_2410","cgd6_2410","UTR","CM000434","568770","568781","0","cgd6_2410-RA"
"cgd6_2420","cgd6_2420","CDS","CM000434","569149","569958","1","cgd6_2420-RA"
"cgd6_2423","cgd6_2423","Intron","CM000434","570210","570259","0","cgd6_2423-RA"
"cgd6_2423","cgd6_2423","UTR","CM000434","570362","570379","0","cgd6_2423-RA"
"cgd6_2423","cgd6_2423","CDS","CM000434","570260","570361","0","cgd6_2423-RA"
"cgd6_2423","cgd6_2423","CDS","CM000434","570090","570209","0","cgd6_2423-RA"
"cgd6_2423","cgd6_2423","UTR","CM000434","570063","570089","0","cgd6_2423-RA"
"cgd6_2430","cgd6_2430","CDS","CM000434","570642","571202","1","cgd6_2430-RA"
"cgd6_2440","cgd6_2440","CDS","CM000434","571412","572203","1","cgd6_2440-RA"
"cgd6_2450","cgd6_2450","CDS","CM000434","572584","575289","1","cgd6_2450-RA"
"cgd6_2460","cgd6_2460","CDS","CM000434","575712","576191","0","cgd6_2460-RA"
"cgd6_2470","cgd6_2470","CDS","CM000434","576391","578358","1","cgd6_2470-RA"
"cgd6_2480","cgd6_2480","UTR","CM000434","578542","578583","0","cgd6_2480-RA"
"cgd6_2480","cgd6_2480","CDS","CM000434","578584","579570","0","cgd6_2480-RA"
"cgd6_2490","cgd6_2490","CDS","CM000434","579848","582241","0","cgd6_2490-RA"
"cgd6_2495","cgd6_2495","Exon","CM000434","582486","582568","0","cgd6_2495-RA"
"cgd6_250","cgd6_250","CDS","CM000434","63919","64169","0","cgd6_250-RA"
"cgd6_250","cgd6_250","Intron","CM000434","63806","63918","0","cgd6_250-RA"
"cgd6_250","cgd6_250","CDS","CM000434","63376","63805","0","cgd6_250-RA"
"cgd6_250","cgd6_250","Intron","CM000434","63266","63375","0","cgd6_250-RA"
"cgd6_250","cgd6_250","CDS","CM000434","63109","63265","0","cgd6_250-RA"
"cgd6_250","cgd6_250","Intron","CM000434","62965","63108","0","cgd6_250-RA"
"cgd6_250","cgd6_250","CDS","CM000434","62852","62964","0","cgd6_250-RA"
"cgd6_2500","cgd6_2500","CDS","CM000434","582781","587235","0","cgd6_2500-RA"
"cgd6_2503","cgd6_2503","CDS","CM000434","587794","587934","1","cgd6_2503-RA"
"cgd6_2503","cgd6_2503","UTR","CM000434","587288","587331","1","cgd6_2503-RA"
"cgd6_2503","cgd6_2503","CDS","CM000434","587332","587739","1","cgd6_2503-RA"
"cgd6_2503","cgd6_2503","Intron","CM000434","587740","587793","1","cgd6_2503-RA"
"cgd6_2503","cgd6_2503","UTR","CM000434","587935","587952","1","cgd6_2503-RA"
"cgd6_2510","cgd6_2510","CDS","CM000434","588105","589085","0","cgd6_2510-RA"
"cgd6_2520","cgd6_2520","CDS","CM000434","589441","589899","1","cgd6_2520-RA"
"cgd6_2520","cgd6_2520","UTR","CM000434","589125","589157","1","cgd6_2520-RA"
"cgd6_2520","cgd6_2520","CDS","CM000434","589158","589238","1","cgd6_2520-RA"
"cgd6_2520","cgd6_2520","Intron","CM000434","589388","589440","1","cgd6_2520-RA"
"cgd6_2520","cgd6_2520","Intron","CM000434","589239","589291","1","cgd6_2520-RA"
"cgd6_2520","cgd6_2520","CDS","CM000434","589292","589387","1","cgd6_2520-RA"
"cgd6_2530","cgd6_2530","CDS","CM000434","590100","590957","0","cgd6_2530-RA"
"cgd6_2530","cgd6_2530","UTR","CM000434","590958","591038","0","cgd6_2530-RA"
"cgd6_2550","cgd6_2550","UTR","CM000434","593501","593515","1","cgd6_2550-RA"
"cgd6_2550","cgd6_2550","CDS","CM000434","592373","593500","1","cgd6_2550-RA"
"cgd6_2560","cgd6_2560","CDS","CM000434","594030","597434","0","cgd6_2560-RA"
"cgd6_2570","cgd6_2570","CDS","CM000434","597597","598694","1","cgd6_2570-RA"
"cgd6_2580","cgd6_2580","CDS","CM000434","599477","602260","0","cgd6_2580-RA"
"cgd6_2590","cgd6_2590","CDS","CM000434","602368","604026","1","cgd6_2590-RA"
"cgd6_260","cgd6_260","CDS","CM000434","64805","65956","0","cgd6_260-RA"
"cgd6_2600","cgd6_2600","CDS","CM000434","605218","607296","0","cgd6_2600-RA"
"cgd6_2610","cgd6_2610","UTR","CM000434","608418","608465","1","cgd6_2610-RA"
"cgd6_2610","cgd6_2610","CDS","CM000434","607743","608417","1","cgd6_2610-RA"
"cgd6_2620","cgd6_2620","UTR","CM000434","609137","609175","0","cgd6_2620-RA"
"cgd6_2620","cgd6_2620","CDS","CM000434","609176","609928","0","cgd6_2620-RA"
"cgd6_263","cgd6_263","UTR","CM000434","68185","68190","1","cgd6_263-RA"
"cgd6_263","cgd6_263","UTR","CM000434","65859","66228","1","cgd6_263-RA"
"cgd6_263","cgd6_263","CDS","CM000434","66229","68184","1","cgd6_263-RA"
"cgd6_2630","cgd6_2630","CDS","CM000434","610339","615168","0","cgd6_2630-RA"
"cgd6_2635","cgd6_2635","Exon","CM000434","610993","611100","0","cgd6_2635-RA"
"cgd6_2640","cgd6_2640","CDS","CM000434","615165","616874","1","cgd6_2640-RA"
"cgd6_2650","cgd6_2650","CDS","CM000434","617356","618177","1","cgd6_2650-RA"
"cgd6_2660","cgd6_2660","UTR","CM000434","618318","618341","0","cgd6_2660-RA"
"cgd6_2660","cgd6_2660","CDS","CM000434","618342","621644","0","cgd6_2660-RA"
"cgd6_2670","cgd6_2670","CDS","CM000434","621669","623141","1","cgd6_2670-RA"
"cgd6_2680","cgd6_2680","CDS","CM000434","623524","626271","1","cgd6_2680-RA"
"cgd6_2690","cgd6_2690","CDS","CM000434","627932","628909","1","cgd6_2690-RA"
"cgd6_2700","cgd6_2700","CDS","CM000434","629650","632223","0","cgd6_2700-RA"
"cgd6_2710","cgd6_2710","CDS","CM000434","632655","634205","1","cgd6_2710-RA"
"cgd6_2720","cgd6_2720","CDS","CM000434","634806","636071","1","cgd6_2720-RA"
"cgd6_273","cgd6_273","UTR","CM000434","68282","68283","1","cgd6_273-RA"
"cgd6_273","cgd6_273","CDS","CM000434","68284","70221","1","cgd6_273-RA"
"cgd6_2730","cgd6_2730","CDS","CM000434","636840","637613","0","cgd6_2730-RA"
"cgd6_2740","cgd6_2740","CDS","CM000434","637960","638952","0","cgd6_2740-RA"
"cgd6_2740","cgd6_2740","UTR","CM000434","637918","637959","0","cgd6_2740-RA"
"cgd6_2750","cgd6_2750","CDS","CM000434","640116","641315","0","cgd6_2750-RA"
"cgd6_2760","cgd6_2760","CDS","CM000434","641324","642409","0","cgd6_2760-RA"
"cgd6_2770","cgd6_2770","CDS","CM000434","642493","643956","1","cgd6_2770-RA"
"cgd6_2780","cgd6_2780","CDS","CM000434","644413","646611","0","cgd6_2780-RA"
"cgd6_2790","cgd6_2790","CDS","CM000434","646745","649018","1","cgd6_2790-RA"
"cgd6_2792","cgd6_2792","CDS","CM000434","649907","649950","1","cgd6_2792-RA"
"cgd6_2792","cgd6_2792","Intron","CM000434","649833","649906","1","cgd6_2792-RA"
"cgd6_2792","cgd6_2792","CDS","CM000434","649586","649832","1","cgd6_2792-RA"
"cgd6_2792","cgd6_2792","UTR","CM000434","649529","649585","1","cgd6_2792-RA"
"cgd6_2793","cgd6_2793","CDS","CM000434","650614","650834","0","cgd6_2793-RA"
"cgd6_2793","cgd6_2793","Intron","CM000434","650549","650613","0","cgd6_2793-RA"
"cgd6_2793","cgd6_2793","UTR","CM000434","650294","650451","0","cgd6_2793-RA"
"cgd6_2793","cgd6_2793","CDS","CM000434","650452","650548","0","cgd6_2793-RA"
"cgd6_2800","cgd6_2800","Intron","CM000434","650982","651038","1","cgd6_2800-RA"
"cgd6_2800","cgd6_2800","CDS","CM000434","651039","651714","1","cgd6_2800-RA"
"cgd6_2800","cgd6_2800","UTR","CM000434","650789","650883","1","cgd6_2800-RA"
"cgd6_2800","cgd6_2800","CDS","CM000434","650884","650981","1","cgd6_2800-RA"
"cgd6_2800","cgd6_2800","CDS","CM000434","651769","651900","1","cgd6_2800-RA"
"cgd6_2800","cgd6_2800","UTR","CM000434","651901","651904","1","cgd6_2800-RA"
"cgd6_2800","cgd6_2800","Intron","CM000434","651715","651768","1","cgd6_2800-RA"
"cgd6_2810","cgd6_2810","UTR","CM000434","652079","652231","0","cgd6_2810-RA"
"cgd6_2810","cgd6_2810","UTR","CM000434","654881","654913","0","cgd6_2810-RA"
"cgd6_2810","cgd6_2810","CDS","CM000434","652232","654880","0","cgd6_2810-RA"
"cgd6_2820","cgd6_2820","CDS","CM000434","655036","657129","0","cgd6_2820-RA"
"cgd6_2830","cgd6_2830","CDS","CM000434","657149","657799","1","cgd6_2830-RA"
"cgd6_2840","cgd6_2840","Intron","CM000434","658257","658308","0","cgd6_2840-RA"
"cgd6_2840","cgd6_2840","CDS","CM000434","658093","658256","0","cgd6_2840-RA"
"cgd6_2840","cgd6_2840","UTR","CM000434","657996","658092","0","cgd6_2840-RA"
"cgd6_2840","cgd6_2840","UTR","CM000434","659634","659662","0","cgd6_2840-RA"
"cgd6_2840","cgd6_2840","CDS","CM000434","658309","659476","0","cgd6_2840-RA"
"cgd6_2840","cgd6_2840","Intron","CM000434","659477","659537","0","cgd6_2840-RA"
"cgd6_2840","cgd6_2840","CDS","CM000434","659538","659633","0","cgd6_2840-RA"
"cgd6_2850","cgd6_2850","CDS","CM000434","659941","660723","1","cgd6_2850-RA"
"cgd6_2850","cgd6_2850","UTR","CM000434","660724","660968","1","cgd6_2850-RA"
"cgd6_2860","cgd6_2860","CDS","CM000434","661542","663635","0","cgd6_2860-RA"
"cgd6_2870","cgd6_2870","CDS","CM000434","664061","664813","0","cgd6_2870-RA"
"cgd6_2880","cgd6_2880","CDS","CM000434","664859","665881","1","cgd6_2880-RA"
"cgd6_2890","cgd6_2890","CDS","CM000434","666244","667464","0","cgd6_2890-RA"
"cgd6_290","cgd6_290","CDS","CM000434","71696","72649","1","cgd6_290-RA"
"cgd6_2900","cgd6_2900","CDS","CM000434","667512","668174","1","cgd6_2900-RA"
"cgd6_2910","cgd6_2910","CDS","CM000434","668227","668835","1","cgd6_2910-RA"
"cgd6_2913","cgd6_2913","CDS","CM000434","669864","669925","0","cgd6_2913-RA"
"cgd6_2913","cgd6_2913","UTR","CM000434","669926","669935","0","cgd6_2913-RA"
"cgd6_2913","cgd6_2913","Intron","CM000434","669800","669863","0","cgd6_2913-RA"
"cgd6_2913","cgd6_2913","CDS","CM000434","669699","669799","0","cgd6_2913-RA"
"cgd6_2913","cgd6_2913","Intron","CM000434","669644","669698","0","cgd6_2913-RA"
"cgd6_2913","cgd6_2913","CDS","CM000434","669351","669411","0","cgd6_2913-RA"
"cgd6_2913","cgd6_2913","Intron","CM000434","669412","669468","0","cgd6_2913-RA"
"cgd6_2913","cgd6_2913","CDS","CM000434","669469","669643","0","cgd6_2913-RA"
"cgd6_2920","cgd6_2920","CDS","CM000434","670394","671659","0","cgd6_2920-RA"
"cgd6_2930","cgd6_2930","CDS","CM000434","671820","676034","1","cgd6_2930-RA"
"cgd6_2940","cgd6_2940","CDS","CM000434","676270","680673","0","cgd6_2940-RA"
"cgd6_2950","cgd6_2950","CDS","CM000434","681658","684474","0","cgd6_2950-RA"
"cgd6_2960","cgd6_2960","CDS","CM000434","684848","685588","1","cgd6_2960-RA"
"cgd6_2970","cgd6_2970","UTR","CM000434","686019","686258","1","cgd6_2970-RA"
"cgd6_2970","cgd6_2970","UTR","CM000434","687390","687779","1","cgd6_2970-RA"
"cgd6_2970","cgd6_2970","CDS","CM000434","686259","687389","1","cgd6_2970-RA"
"cgd6_2980","cgd6_2980","CDS","CM000434","688071","688958","0","cgd6_2980-RA"
"cgd6_2990","cgd6_2990","CDS","CM000434","689607","690389","0","cgd6_2990-RA"
"cgd6_30","cgd6_30","CDS","CM000434","10961","11782","1","cgd6_30-RA"
"cgd6_300","cgd6_300","CDS","CM000434","73060","73722","1","cgd6_300-RA"
"cgd6_3000","cgd6_3000","CDS","CM000434","690529","690683","0","cgd6_3000-RA"
"cgd6_3000","cgd6_3000","CDS","CM000434","691274","691465","0","cgd6_3000-RA"
"cgd6_3000","cgd6_3000","CDS","CM000434","690761","690806","0","cgd6_3000-RA"
"cgd6_3000","cgd6_3000","Intron","CM000434","690807","690868","0","cgd6_3000-RA"
"cgd6_3000","cgd6_3000","CDS","CM000434","690869","690979","0","cgd6_3000-RA"
"cgd6_3000","cgd6_3000","Intron","CM000434","690980","691273","0","cgd6_3000-RA"
"cgd6_3000","cgd6_3000","UTR","CM000434","690513","690528","0","cgd6_3000-RA"
"cgd6_3000","cgd6_3000","UTR","CM000434","691466","691482","0","cgd6_3000-RA"
"cgd6_3000","cgd6_3000","Intron","CM000434","690684","690760","0","cgd6_3000-RA"
"cgd6_3010","cgd6_3010","UTR","CM000434","694367","694431","0","cgd6_3010-RA"
"cgd6_3010","cgd6_3010","CDS","CM000434","692126","694366","0","cgd6_3010-RA"
"cgd6_3010","cgd6_3010","UTR","CM000434","691946","692125","0","cgd6_3010-RA"
"cgd6_3020","cgd6_3020","CDS","CM000434","695287","696570","0","cgd6_3020-RA"
"cgd6_3030","cgd6_3030","CDS","CM000434","696887","701221","0","cgd6_3030-RA"
"cgd6_3040","cgd6_3040","CDS","CM000434","701430","702734","0","cgd6_3040-RA"
"cgd6_3050","cgd6_3050","UTR","CM000434","706224","707242","0","cgd6_3050-RA"
"cgd6_3050","cgd6_3050","UTR","CM000434","703182","703184","0","cgd6_3050-RA"
"cgd6_3050","cgd6_3050","CDS","CM000434","703185","706223","0","cgd6_3050-RA"
"cgd6_3060","cgd6_3060","CDS","CM000434","707708","708122","0","cgd6_3060-RA"
"cgd6_3060","cgd6_3060","UTR","CM000434","708448","708459","0","cgd6_3060-RA"
"cgd6_3060","cgd6_3060","CDS","CM000434","708200","708447","0","cgd6_3060-RA"
"cgd6_3060","cgd6_3060","Intron","CM000434","708123","708199","0","cgd6_3060-RA"
"cgd6_3070","cgd6_3070","CDS","CM000434","708998","710797","0","cgd6_3070-RA"
"cgd6_3080","cgd6_3080","CDS","CM000434","711363","713315","0","cgd6_3080-RA"
"cgd6_3090","cgd6_3090","CDS","CM000434","713776","718272","1","cgd6_3090-RA"
"cgd6_3093","cgd6_3093","UTR","CM000434","718473","718654","0","cgd6_3093-RA"
"cgd6_3093","cgd6_3093","CDS","CM000434","718655","718891","0","cgd6_3093-RA"
"cgd6_3093","cgd6_3093","UTR","CM000434","718892","719009","0","cgd6_3093-RA"
"cgd6_310","cgd6_310","CDS","CM000434","75254","76231","0","cgd6_310-RA"
"cgd6_3100","cgd6_3100","CDS","CM000434","719165","720298","1","cgd6_3100-RA"
"cgd6_3103","cgd6_3103","UTR","CM000434","720782","721055","1","cgd6_3103-RA"
"cgd6_3103","cgd6_3103","CDS","CM000434","721056","722915","1","cgd6_3103-RA"
"cgd6_3103","cgd6_3103","UTR","CM000434","722916","724354","1","cgd6_3103-RA"
"cgd6_3110","cgd6_3110","CDS","CM000434","721705","722103","0","cgd6_3110-RA"
"cgd6_3120","cgd6_3120","CDS","CM000434","725568","727952","0","cgd6_3120-RA"
"cgd6_313","cgd6_313","CDS","CM000434","78132","78265","0","cgd6_313-RA"
"cgd6_313","cgd6_313","CDS","CM000434","78011","78074","0","cgd6_313-RA"
"cgd6_313","cgd6_313","Intron","CM000434","78075","78131","0","cgd6_313-RA"
"cgd6_313","cgd6_313","Intron","CM000434","77961","78010","0","cgd6_313-RA"
"cgd6_313","cgd6_313","CDS","CM000434","77790","77960","0","cgd6_313-RA"
"cgd6_313","cgd6_313","CDS","CM000434","78358","78537","0","cgd6_313-RA"
"cgd6_313","cgd6_313","Intron","CM000434","78266","78357","0","cgd6_313-RA"
"cgd6_313","cgd6_313","CDS","CM000434","77540","77722","0","cgd6_313-RA"
"cgd6_313","cgd6_313","Intron","CM000434","77723","77789","0","cgd6_313-RA"
"cgd6_3130","cgd6_3130","CDS","CM000434","727984","729660","1","cgd6_3130-RA"
"cgd6_3130","cgd6_3130","UTR","CM000434","729661","729741","1","cgd6_3130-RA"
"cgd6_3140","cgd6_3140","CDS","CM000434","730336","734211","1","cgd6_3140-RA"
"cgd6_3150","cgd6_3150","CDS","CM000434","734778","736235","1","cgd6_3150-RA"
"cgd6_3160","cgd6_3160","UTR","CM000434","739611","739697","0","cgd6_3160-RA"
"cgd6_3160","cgd6_3160","UTR","CM000434","736706","737123","0","cgd6_3160-RA"
"cgd6_3160","cgd6_3160","CDS","CM000434","737124","739610","0","cgd6_3160-RA"
"cgd6_3170","cgd6_3170","CDS","CM000434","740347","742824","0","cgd6_3170-RA"
"cgd6_3180","cgd6_3180","UTR","CM000434","743717","743726","0","cgd6_3180-RA"
"cgd6_3180","cgd6_3180","UTR","CM000434","743258","743278","0","cgd6_3180-RA"
"cgd6_3180","cgd6_3180","CDS","CM000434","743279","743716","0","cgd6_3180-RA"
"cgd6_3190","cgd6_3190","CDS","CM000434","745073","745250","0","cgd6_3190-RA"
"cgd6_3190","cgd6_3190","CDS","CM000434","746658","747310","0","cgd6_3190-RA"
"cgd6_3190","cgd6_3190","Intron","CM000434","746241","746657","0","cgd6_3190-RA"
"cgd6_3190","cgd6_3190","Intron","CM000434","745251","745479","0","cgd6_3190-RA"
"cgd6_3190","cgd6_3190","CDS","CM000434","745480","745566","0","cgd6_3190-RA"
"cgd6_3190","cgd6_3190","Intron","CM000434","745567","745979","0","cgd6_3190-RA"
"cgd6_3190","cgd6_3190","CDS","CM000434","745980","746240","0","cgd6_3190-RA"
"cgd6_3190","cgd6_3190","UTR","CM000434","744980","745072","0","cgd6_3190-RA"
"cgd6_320","cgd6_320","CDS","CM000434","79625","82051","0","cgd6_320-RA"
"cgd6_3200","cgd6_3200","UTR","CM000434","749259","749287","1","cgd6_3200-RA"
"cgd6_3200","cgd6_3200","CDS","CM000434","749127","749258","1","cgd6_3200-RA"
"cgd6_3200","cgd6_3200","Intron","CM000434","749009","749126","1","cgd6_3200-RA"
"cgd6_3200","cgd6_3200","CDS","CM000434","747764","749008","1","cgd6_3200-RA"
"cgd6_3210","cgd6_3210","CDS","CM000434","749813","751255","1","cgd6_3210-RA"
"cgd6_3210","cgd6_3210","UTR","CM000434","751256","751432","1","cgd6_3210-RA"
"cgd6_3210","cgd6_3210","UTR","CM000434","749719","749812","1","cgd6_3210-RA"
"cgd6_3220","cgd6_3220","UTR","CM000434","753243","753452","1","cgd6_3220-RA"
"cgd6_3220","cgd6_3220","UTR","CM000434","751604","751895","1","cgd6_3220-RA"
"cgd6_3220","cgd6_3220","Intron","CM000434","751896","752067","1","cgd6_3220-RA"
"cgd6_3220","cgd6_3220","UTR","CM000434","752068","752630","1","cgd6_3220-RA"
"cgd6_3220","cgd6_3220","CDS","CM000434","752631","753242","1","cgd6_3220-RA"
"cgd6_3230","cgd6_3230","UTR","CM000434","753533","753770","1","cgd6_3230-RA"
"cgd6_3230","cgd6_3230","CDS","CM000434","753771","755399","1","cgd6_3230-RA"
"cgd6_3230","cgd6_3230","UTR","CM000434","755400","755641","1","cgd6_3230-RA"
"cgd6_3240","cgd6_3240","CDS","CM000434","755889","757646","1","cgd6_3240-RA"
"cgd6_3250","cgd6_3250","UTR","CM000434","757825","757905","0","cgd6_3250-RA"
"cgd6_3250","cgd6_3250","CDS","CM000434","757906","758583","0","cgd6_3250-RA"
"cgd6_3250","cgd6_3250","UTR","CM000434","758584","758613","0","cgd6_3250-RA"
"cgd6_3253","cgd6_3253","CDS","CM000434","758902","759075","0","cgd6_3253-RA"
"cgd6_3253","cgd6_3253","Intron","CM000434","758819","758901","0","cgd6_3253-RA"
"cgd6_3253","cgd6_3253","UTR","CM000434","759076","759142","0","cgd6_3253-RA"
"cgd6_3253","cgd6_3253","UTR","CM000434","758679","758755","0","cgd6_3253-RA"
"cgd6_3253","cgd6_3253","CDS","CM000434","758756","758818","0","cgd6_3253-RA"
"cgd6_3260","cgd6_3260","CDS","CM000434","759593","762223","0","cgd6_3260-RA"
"cgd6_3270","cgd6_3270","UTR","CM000434","763537","763567","0","cgd6_3270-RA"
"cgd6_3270","cgd6_3270","CDS","CM000434","762589","763536","0","cgd6_3270-RA"
"cgd6_3270","cgd6_3270","UTR","CM000434","762455","762588","0","cgd6_3270-RA"
"cgd6_3280","cgd6_3280","CDS","CM000434","764532","767624","0","cgd6_3280-RA"
"cgd6_3290","cgd6_3290","UTR","CM000434","773637","773901","1","cgd6_3290-RA"
"cgd6_3290","cgd6_3290","CDS","CM000434","768021","773636","1","cgd6_3290-RA"
"cgd6_3290","cgd6_3290","UTR","CM000434","767922","768020","1","cgd6_3290-RA"
"cgd6_330","cgd6_330","CDS","CM000434","82270","82683","1","cgd6_330-RA"
"cgd6_330","cgd6_330","UTR","CM000434","82785","83021","1","cgd6_330-RA"
"cgd6_330","cgd6_330","UTR","CM000434","82081","82104","1","cgd6_330-RA"
"cgd6_330","cgd6_330","CDS","CM000434","82105","82184","1","cgd6_330-RA"
"cgd6_330","cgd6_330","Intron","CM000434","82185","82269","1","cgd6_330-RA"
"cgd6_330","cgd6_330","Intron","CM000434","82684","82744","1","cgd6_330-RA"
"cgd6_330","cgd6_330","CDS","CM000434","82745","82784","1","cgd6_330-RA"
"cgd6_3300","cgd6_3300","CDS","CM000434","774262","775143","1","cgd6_3300-RA"
"cgd6_3300","cgd6_3300","UTR","CM000434","775144","775197","1","cgd6_3300-RA"
"cgd6_3313","cgd6_3313","Intron","CM000434","776637","776744","0","cgd6_3313-RA"
"cgd6_3313","cgd6_3313","CDS","CM000434","776745","776846","0","cgd6_3313-RA"
"cgd6_3313","cgd6_3313","CDS","CM000434","776339","776636","0","cgd6_3313-RA"
"cgd6_3313","cgd6_3313","Intron","CM000434","776274","776338","0","cgd6_3313-RA"
"cgd6_3313","cgd6_3313","CDS","CM000434","775574","776273","0","cgd6_3313-RA"
"cgd6_3313","cgd6_3313","Intron","CM000434","775322","775573","0","cgd6_3313-RA"
"cgd6_3313","cgd6_3313","CDS","CM000434","775285","775321","0","cgd6_3313-RA"
"cgd6_3313","cgd6_3313","UTR","CM000434","775119","775284","0","cgd6_3313-RA"
"cgd6_3330","cgd6_3330","UTR","CM000434","780048","780173","1","cgd6_3330-RA"
"cgd6_3330","cgd6_3330","CDS","CM000434","776937","780047","1","cgd6_3330-RA"
"cgd6_3340","cgd6_3340","CDS","CM000434","780529","780942","1","cgd6_3340-RA"
"cgd6_3340","cgd6_3340","UTR","CM000434","780411","780528","1","cgd6_3340-RA"
"cgd6_3340","cgd6_3340","UTR","CM000434","780943","781093","1","cgd6_3340-RA"
"cgd6_3350","cgd6_3350","CDS","CM000434","781857","783029","0","cgd6_3350-RA"
"cgd6_3360","cgd6_3360","CDS","CM000434","784738","784790","1","cgd6_3360-RA"
"cgd6_3360","cgd6_3360","Intron","CM000434","784018","784109","1","cgd6_3360-RA"
"cgd6_3360","cgd6_3360","CDS","CM000434","783609","784017","1","cgd6_3360-RA"
"cgd6_3360","cgd6_3360","Intron","CM000434","784674","784737","1","cgd6_3360-RA"
"cgd6_3360","cgd6_3360","CDS","CM000434","784267","784673","1","cgd6_3360-RA"
"cgd6_3360","cgd6_3360","Intron","CM000434","784210","784266","1","cgd6_3360-RA"
"cgd6_3360","cgd6_3360","CDS","CM000434","784110","784209","1","cgd6_3360-RA"
"cgd6_3360","cgd6_3360","UTR","CM000434","784791","784891","1","cgd6_3360-RA"
"cgd6_3370","cgd6_3370","CDS","CM000434","785224","786618","0","cgd6_3370-RA"
"cgd6_3370","cgd6_3370","UTR","CM000434","785028","785223","0","cgd6_3370-RA"
"cgd6_3380","cgd6_3380","UTR","CM000434","788184","788192","1","cgd6_3380-RA"
"cgd6_3380","cgd6_3380","CDS","CM000434","786894","788183","1","cgd6_3380-RA"
"cgd6_3390","cgd6_3390","CDS","CM000434","789249","795725","0","cgd6_3390-RA"
"cgd6_340","cgd6_340","CDS","CM000434","84166","84476","0","cgd6_340-RA"
"cgd6_340","cgd6_340","Intron","CM000434","84059","84165","0","cgd6_340-RA"
"cgd6_340","cgd6_340","CDS","CM000434","83969","84058","0","cgd6_340-RA"
"cgd6_340","cgd6_340","Intron","CM000434","83899","83968","0","cgd6_340-RA"
